lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
169,1,136.00383849310904,8,13,4,2,1,0,1,0
166,1,121.56842787423761,8,2,4,3,0,0,0,0
259,0,89.19121485780083,9,5,3,3,0,0,0,0
40,0,142.10870041824407,5,17,4,2,0,0,3,0
104,1,213.58358300394613,8,11,3,2,0,0,3,0
168,1,126.41161327722382,7,16,4,5,2,0,2,0
56,0,135.94840604225107,7,27,4,1,0,0,0,0
45,0,142.3041710982787,5,8,4,2,1,0,0,0
164,0,94.28638506180364,3,29,4,3,1,0,0,0
78,0,159.3,4,1,4,1,0,0,5,0
91,0,85.5,4,25,4,1,1,3,0,0
249,0,96.18209334429487,10,20,4,2,0,0,0,0
16,0,97.0,3,11,4,1,0,2,0,0
196,0,96.3,10,28,4,1,1,0,0,0
95,1,122.75906111114905,9,26,4,2,0,0,0,0
107,0,114.19732173959058,8,4,4,1,1,0,0,0
81,0,131.65806649881347,8,5,4,2,0,0,2,0
94,0,166.63110441862827,7,4,4,2,1,0,3,0
196,0,84.61852654693527,8,30,4,2,0,3,0,0
68,0,79.90585581299561,10,24,4,2,0,3,0,0
43,0,79.10010554650835,3,3,4,2,0,0,0,0
63,0,139.43684032423505,5,26,4,1,1,0,3,0
257,0,101.12880595298179,7,2,3,2,0,0,0,0
66,0,68.0,7,2,4,2,0,0,0,0
189,1,122.80234619711008,8,9,4,4,1,0,0,0
100,0,217.10375225206462,8,20,4,1,1,1,4,0
102,0,88.0884074837135,11,17,4,2,2,0,0,0
185,1,112.19212880315727,8,3,4,4,1,0,2,0
34,0,67.5,2,11,4,2,0,3,0,0
37,0,81.9,3,10,4,2,1,0,0,0
120,0,124.64173802364658,7,14,4,2,0,0,2,0
70,0,83.66478165610845,4,23,3,2,2,2,0,0
5,0,108.73048933896591,2,11,4,2,0,0,0,0
71,0,86.12143604723595,4,19,4,0,1,3,0,0
35,0,129.29170874368504,5,27,4,2,1,0,2,0
122,0,123.76633233423179,8,13,4,1,0,0,0,0
214,1,117.5213060968942,8,30,4,3,0,0,2,0
159,0,144.70611706849496,8,19,3,2,1,0,0,0
100,0,114.24234975840062,7,3,3,0,1,0,0,0
124,0,75.80789423336614,9,5,4,2,2,1,0,0
57,0,159.3,5,17,4,1,0,0,3,0
175,0,104.1272335236914,8,14,4,1,0,1,0,0
256,0,115.0,6,15,3,2,0,1,0,0
314,0,78.59400303097297,12,24,4,6,2,0,0,0
24,0,103.28766351845981,8,6,4,1,0,0,0,0
34,1,129.0,10,26,4,4,0,0,0,0
28,0,133.46539173533765,5,20,4,3,2,0,3,0
131,0,121.81210142199133,8,31,4,3,1,0,3,0
30,0,101.90827247068472,4,14,4,2,0,3,0,0
206,0,124.70662599982697,8,29,4,2,1,0,0,0
48,0,121.95290407718319,5,28,4,0,2,0,0,0
215,0,177.2046183173149,9,6,4,2,1,0,2,0
179,0,113.21621945282538,8,30,4,2,1,0,0,0
184,0,78.85140793536034,6,1,3,3,0,0,0,0
220,0,108.32571791142007,8,14,4,2,1,0,2,0
56,0,93.57082822123365,11,25,4,2,0,0,0,0
163,0,139.29829628362728,7,29,4,2,0,0,3,0
96,0,159.2443700581631,6,11,4,3,1,0,3,0
192,0,130.91490906052823,6,3,4,1,1,0,0,0
180,1,128.31969500996428,8,3,4,3,2,0,1,0
73,0,72.54624896402484,3,17,4,3,2,0,0,0
162,1,120.14416732842926,5,20,4,2,0,0,0,0
186,0,104.00960055576374,8,3,4,3,0,0,0,0
217,1,122.31652324540968,9,5,4,3,0,0,2,0
15,0,139.0,9,15,4,1,0,3,0,0
101,0,124.95126413507835,8,21,4,2,0,0,3,0
40,0,101.70568401601682,3,23,4,3,0,2,0,0
194,0,100.33925340431202,6,22,4,3,0,0,0,0
100,2,93.6,9,4,4,3,1,0,0,0
116,0,187.77024138253756,7,12,4,3,1,0,4,0
58,0,168.3,8,16,4,2,0,0,3,0
23,0,119.0,9,26,4,1,1,3,0,0
120,0,141.22432482847364,8,3,4,4,0,0,3,0
210,0,75.50129168851086,6,30,4,1,0,0,1,0
36,0,151.99819317133998,7,27,4,2,0,0,0,0
158,0,113.10337599079558,7,25,4,1,0,0,0,0
39,0,88.51524950670196,3,24,3,1,0,1,0,0
219,0,105.87129867220051,6,2,4,2,0,0,0,0
338,0,80.0,10,7,3,2,1,0,0,0
213,0,119.98148919944056,8,19,4,5,2,0,0,0
87,1,135.97052067189222,10,7,4,3,1,0,0,0
11,1,134.87272732487594,4,26,4,3,1,0,0,0
38,0,114.2921729267496,3,20,4,0,1,0,3,0
28,0,74.92865571463496,2,3,4,2,0,2,0,0
126,0,93.87415733100603,3,18,4,4,2,0,0,0
30,0,71.38877397263688,2,22,4,3,0,1,0,0
81,0,118.91553083727307,10,4,4,1,0,0,1,0
0,0,139.0,6,7,4,1,0,0,2,0
188,1,168.3,7,13,4,1,1,0,5,0
58,0,135.9,9,10,4,1,2,0,0,0
209,0,90.946895105875,8,16,4,3,0,0,0,0
1,1,79.46283808132756,2,12,4,1,0,3,0,0
64,0,131.29357635577935,9,4,4,5,1,0,3,0
269,0,107.9688152068739,9,26,3,2,1,0,3,0
30,0,149.4,5,11,4,3,0,0,3,0
177,0,100.11148813567394,6,3,3,2,0,0,0,0
55,0,178.89462395463926,3,18,4,0,2,0,5,0
69,0,137.7,5,23,4,2,0,0,3,0
204,0,90.95,7,26,4,3,1,0,0,0
17,0,88.5213341696728,8,23,4,1,0,3,0,0
238,0,90.03761605932694,7,14,3,2,0,0,0,0
25,0,175.13798122409887,1,4,4,2,2,0,2,0
60,0,140.4,5,27,4,1,0,0,3,0
17,1,129.0,9,26,4,0,0,3,0,0
140,0,110.99336047483824,6,30,4,2,0,0,3,0
205,0,116.1,9,13,4,1,0,3,0,0
61,0,77.64479294795564,4,3,4,2,1,0,0,0
307,0,77.75905277083838,10,22,4,2,0,0,0,0
173,0,80.75,7,12,4,4,1,3,0,0
21,0,210.77530491755698,5,15,4,0,0,0,3,0
84,0,79.36329156930577,11,22,4,1,0,3,0,0
130,0,108.98646450015157,9,9,4,0,0,3,0,0
96,0,120.48785935695071,6,14,3,2,0,0,0,0
181,0,120.0,10,11,3,1,0,0,0,0
147,0,114.3,5,29,4,1,1,0,0,0
30,0,85.47097242906887,11,23,4,1,1,0,0,0
18,0,74.99323211176387,11,24,4,2,1,3,0,0
149,0,85.5,7,27,4,0,1,3,0,0
12,0,129.30946004161652,4,24,4,0,1,0,0,0
159,1,141.42305894597504,7,30,4,2,1,0,3,0
45,0,125.38293140662365,4,29,4,2,1,0,1,0
28,0,99.16722603825114,5,19,2,2,0,0,0,0
65,0,126.63932364320698,6,19,4,1,0,0,0,0
9,0,155.64994042698518,7,18,4,3,1,0,3,0
59,0,99.87477595496152,4,26,4,2,0,1,0,0
56,0,95.20937104913207,11,6,4,2,0,1,0,0
159,1,133.02076055795405,9,28,4,3,1,0,3,0
181,0,45.163138226004904,8,17,3,4,2,0,0,0
149,0,104.3254762676175,10,27,4,3,0,0,3,0
156,0,90.94562596456633,6,26,4,2,1,0,0,0
75,0,138.21925760473212,5,11,4,3,0,0,3,0
16,0,129.7613131673017,4,12,4,2,1,0,0,0
207,0,98.1,10,4,4,1,0,3,0,0
101,0,96.20434226070502,7,25,3,3,1,0,0,0
128,0,141.46839254359213,6,31,4,4,1,0,1,0
51,0,93.02969170411734,4,2,4,0,0,0,0,0
238,0,114.82041290319323,6,17,4,1,0,0,2,0
0,1,179.29219304049263,5,24,4,1,0,0,3,0
144,1,118.03009375825394,5,27,4,3,2,0,3,0
183,0,162.9,10,25,4,3,0,0,5,0
156,0,115.24026022471888,7,14,3,3,1,0,0,0
100,0,107.82996750499764,9,15,3,1,0,0,0,0
37,0,131.4,3,20,4,1,0,0,3,0
38,0,125.13136430003016,6,26,4,2,0,2,0,0
19,0,231.41558179791676,8,17,4,2,2,0,5,0
218,0,106.25,9,24,4,4,1,0,0,0
275,0,61.87115968805556,5,8,3,2,1,0,0,0
43,0,131.25479492692568,4,9,4,2,1,0,0,0
195,0,76.0820668146427,4,11,3,2,1,0,0,0
172,2,168.2613899250087,7,7,4,1,0,0,5,0
133,0,190.47659611637135,6,23,4,1,0,0,3,0
244,0,96.3,10,28,4,2,0,0,0,0
99,1,63.75,10,6,3,1,0,0,0,0
136,0,118.8,10,8,4,1,1,0,0,0
125,1,78.37274265596756,11,12,4,1,1,3,0,0
42,0,131.40663535152368,4,5,4,3,0,0,2,0
3,0,167.35736745363025,9,19,4,1,0,0,1,0
98,0,91.99092157755422,6,25,4,1,1,3,0,0
33,1,123.98574361769707,10,4,4,1,0,0,1,0
251,1,100.3,9,25,4,2,1,0,0,0
33,0,171.8985526171994,10,7,4,1,1,0,3,0
18,0,99.0491265764668,2,20,4,0,1,0,0,0
93,0,150.4301806008777,9,22,4,4,1,0,3,0
85,0,123.52818478181867,10,22,4,2,1,0,0,0
158,0,80.75,8,25,4,3,2,3,0,0
166,1,114.3,8,5,4,1,1,0,0,0
11,0,109.24405440858516,2,5,4,1,0,0,0,0
246,1,157.1205007986812,8,10,4,3,2,0,1,0
95,0,95.30917762103265,5,9,3,1,1,0,0,0
96,0,111.51404684044344,5,21,4,2,2,0,0,0
109,0,130.06531289830025,8,1,4,3,0,0,0,0
80,0,85.5,4,10,4,0,1,3,0,0
103,0,95.0,5,4,3,3,0,0,0,0
23,0,85.83607762362557,7,24,4,2,0,0,0,0
194,1,90.84193599592746,10,18,4,3,0,0,0,0
5,1,77.35355876835571,11,28,4,3,1,1,0,0
190,0,67.05516834591681,7,25,4,3,1,2,0,0
80,0,131.74533270279366,5,29,4,3,0,0,0,0
119,0,120.35276068371458,7,15,4,4,0,0,1,0
11,0,74.4789886141636,11,15,4,11,4,3,0,0
166,0,72.44676143733123,8,2,3,4,0,0,0,0
64,0,146.06814475031726,7,27,4,1,1,0,3,0
68,0,76.5,7,21,4,6,2,0,0,0
147,0,121.91846267904245,8,13,4,5,2,0,0,0
229,0,111.18636155731643,9,5,4,4,0,0,0,0
163,0,60.84685697918393,7,21,3,3,0,1,0,0
13,0,111.18920985596357,5,30,4,1,0,0,0,0
17,0,97.0,3,14,4,1,0,3,0,0
224,0,71.51496546532195,9,29,4,2,2,1,0,0
301,0,111.93318811603878,7,30,3,1,1,1,0,0
95,0,92.59955090201233,10,27,4,1,0,0,1,0
28,0,138.6340704967521,5,20,4,2,1,0,3,0
36,0,140.14083408955042,4,26,4,1,0,0,3,0
181,1,94.88158337396686,7,2,4,1,0,2,0,0
202,0,90.59429200651896,6,29,4,2,1,0,0,0
77,0,88.83,3,23,4,3,0,0,0,0
20,1,88.31039811669903,10,28,4,0,1,2,0,0
83,0,149.7555901827978,8,8,4,3,0,0,3,0
315,0,76.88421727615453,10,15,3,1,0,0,0,0
30,1,112.56100961591588,10,30,4,2,1,0,0,0
116,0,94.84832261970325,8,1,3,1,2,0,0,0
73,0,115.8534865991704,6,16,3,2,0,3,0,0
1,1,80.68381918437078,2,9,4,1,0,3,0,0
158,0,86.0956936955735,7,25,4,1,0,3,0,0
22,0,221.0,5,14,4,2,0,0,5,0
81,0,133.0383039059304,10,7,4,2,1,1,1,0
265,1,115.60304901730402,7,25,4,2,0,0,0,0
182,0,111.75346338290346,7,2,4,4,1,0,0,0
181,1,133.67055058580783,8,2,4,1,1,0,0,0
33,0,127.42427394634952,4,1,4,1,0,0,0,0
286,0,117.0,9,16,4,2,0,1,0,0
166,1,97.74798984243141,7,7,4,3,1,0,0,0
73,0,79.32344337348545,3,16,3,3,1,0,0,0
273,0,109.0,7,17,3,2,0,1,0,0
179,0,95.98073701870658,7,22,4,0,1,0,0,0
179,0,69.50316747218122,9,15,4,1,0,0,0,0
168,0,92.09205031598114,9,25,4,3,0,0,0,0
30,1,111.06532111798924,6,8,4,2,0,0,0,0
59,0,252.56414686672431,8,19,4,2,1,0,5,0
132,0,131.67231842221952,7,1,4,5,2,0,3,0
93,0,185.7165861358451,8,21,4,2,1,0,5,0
248,0,61.523103283416596,11,27,4,3,2,1,0,0
27,0,135.5172909241332,5,20,4,2,2,0,3,0
125,0,96.79593466576112,6,5,4,3,0,3,0,0
45,0,71.1,3,11,4,1,0,3,0,0
245,1,62.058774812666385,11,27,4,4,2,0,0,0
81,0,96.45445180785512,3,3,4,3,0,0,3,0
91,0,78.3034975207126,8,30,4,1,0,0,0,0
35,0,140.2149690002095,9,24,4,2,1,0,3,0
40,0,123.08277039587396,3,18,4,4,1,0,3,0
318,0,117.19042995367184,8,16,4,2,0,0,0,0
57,0,106.19519488289954,5,10,4,1,1,0,0,0
5,0,79.0,2,5,4,1,1,3,0,0
72,0,135.12493606530404,7,15,4,3,0,0,0,0
40,0,139.92872685035238,3,26,4,1,1,0,3,0
1,0,147.55802704523964,4,23,4,5,2,0,3,0
219,1,90.96585572596838,7,9,4,4,0,0,0,0
9,0,139.0,6,30,4,2,0,3,0,0
183,0,123.3,10,27,4,2,1,0,3,0
203,0,98.1,10,2,4,1,0,3,0,0
105,0,75.96829934683225,8,9,4,2,0,0,0,0
3,0,169.09828620346454,9,14,4,1,0,0,0,0
43,0,64.1591593866987,2,20,3,2,1,0,0,0
182,1,96.3,7,28,4,1,0,0,0,0
87,0,139.94859290502555,6,25,4,2,1,0,1,0
218,0,107.87092337401135,9,4,4,1,0,0,0,0
96,0,94.5,7,11,3,1,1,1,0,0
222,0,81.14974063433431,12,29,4,3,1,1,0,0
45,1,112.5,3,18,4,1,1,0,3,0
156,0,106.91367149253668,7,16,4,3,1,1,0,0
274,0,109.94286969694498,4,17,3,0,1,1,0,0
122,0,97.90280966261729,6,25,4,1,1,0,0,0
64,0,91.2,9,5,4,2,1,3,0,0
40,0,142.04312442803354,5,16,4,2,0,0,3,0
110,0,120.0,10,9,3,0,1,0,0,0
151,1,143.49894593675995,12,29,4,2,0,0,0,0
120,0,125.40733260867559,7,14,4,2,0,0,2,0
214,1,95.67973850934573,7,11,4,3,0,0,0,0
5,0,94.10751391324997,10,2,2,3,0,0,2,0
47,0,104.3706314474683,5,20,4,1,1,2,0,0
59,0,76.86069563290073,11,2,4,2,1,3,0,0
12,0,130.74409212823898,3,25,4,0,0,0,0,0
52,0,136.1953985136812,8,3,4,2,1,0,0,0
86,0,118.8,7,12,4,3,0,0,2,0
12,0,131.0,4,24,4,0,0,0,0,0
3,0,110.0,5,3,0,7,4,0,3,0
8,1,126.93336305834669,10,29,4,1,2,2,0,0
285,0,100.0,10,3,3,3,1,0,0,0
92,0,150.3,8,21,4,2,1,0,3,0
59,1,124.64136809583262,9,4,4,3,1,0,3,0
92,0,82.28400918487381,4,3,4,1,1,0,0,0
99,0,90.92964435121105,10,26,4,1,0,0,0,0
59,0,82.25388354623462,3,13,4,2,1,0,3,0
40,1,101.49396026516007,3,23,4,3,0,3,0,0
68,0,105.3,4,22,4,1,0,0,0,0
131,0,94.5,7,14,4,1,1,1,0,0
259,0,89.67046583673749,6,5,3,3,0,0,0,0
79,0,63.08577870558738,9,16,4,2,0,3,0,0
418,0,84.87296566699398,9,26,3,2,1,0,0,0
96,1,122.39921911104193,8,26,4,2,0,0,0,0
228,1,70.34869472509911,10,27,4,2,0,0,0,0
278,0,81.39930864122753,8,24,4,4,2,3,0,0
14,0,177.0,6,19,4,1,0,0,3,0
162,0,115.0,10,14,3,1,2,0,0,0
243,0,73.95857212716285,10,23,4,2,1,0,0,0
118,0,123.36531311975733,8,26,4,2,0,0,0,0
156,0,111.61971133955376,8,28,4,4,0,0,0,0
3,0,90.4919044627947,2,14,4,1,0,0,0,0
202,1,127.71206796653271,8,23,4,3,2,0,3,0
71,0,95.23725724856368,10,12,3,1,1,0,0,0
134,0,134.11682861895596,7,28,4,2,0,0,3,0
6,0,125.32278903745369,3,11,4,2,1,0,1,0
66,0,154.79399974896845,6,4,4,1,1,0,3,0
57,0,125.1,8,25,4,1,1,3,0,0
75,0,135.0,10,11,4,4,0,0,0,0
261,0,67.55239558000801,12,26,4,6,2,3,0,0
110,0,131.51497873449478,7,1,4,3,0,0,1,0
66,0,120.53959475922187,4,8,4,3,0,0,1,0
142,0,85.43825533957961,10,17,3,0,0,0,0,0
59,0,76.80478275266147,3,30,4,3,0,3,0,0
184,1,104.05849481075182,7,12,4,0,0,2,0,0
62,0,131.6108539783469,9,4,4,5,1,0,3,0
14,0,152.89202270391715,7,28,4,1,0,0,4,0
33,0,150.4268733030857,9,11,4,1,1,0,3,0
159,0,207.457797257034,5,25,4,4,1,0,5,0
211,0,71.97565365106111,10,20,4,2,1,0,0,0
1,0,85.65100758046586,2,22,4,0,1,3,0,0
52,0,98.4148143097989,9,4,4,0,0,0,0,0
64,0,77.62573117273692,3,30,4,2,1,3,0,0
120,0,100.57707862482285,5,9,4,2,0,0,0,0
12,0,108.52257833316057,10,24,3,2,0,0,0,0
66,0,126.8923177770809,6,17,4,2,0,0,0,0
156,1,114.32693387993471,5,23,4,2,1,0,2,0
95,0,161.60545442596546,8,25,4,1,0,0,4,0
22,0,139.3324799262446,9,24,4,2,0,0,0,0
285,0,117.84283725642564,9,14,4,2,0,0,0,0
247,0,115.0,6,6,3,1,1,1,0,0
74,0,115.36466187979175,3,25,4,3,0,0,1,0
42,1,81.9,3,13,4,1,1,0,0,0
8,0,144.33,3,26,4,1,2,0,0,0
43,1,104.72824660982725,10,1,4,2,0,0,0,0
17,0,129.2122487477142,3,4,4,2,0,0,1,0
91,0,140.14780219564597,5,13,4,2,0,0,3,0
39,0,115.49510044380442,3,20,4,0,1,0,3,0
133,0,124.1724208302095,10,12,4,1,1,0,0,0
110,0,94.13920237203747,6,25,3,1,2,0,0,0
214,1,168.01672543600816,7,20,4,2,1,0,5,0
104,0,107.99772206487306,9,17,4,1,1,3,0,0
171,1,116.65415881435462,3,24,4,2,1,0,0,0
159,0,89.89159586495529,4,26,4,3,2,0,0,0
217,0,174.5204781830842,9,11,3,2,2,0,0,0
31,0,198.5313641141748,4,29,4,1,2,0,5,0
35,0,98.50721154629566,3,14,4,3,0,1,1,0
98,0,95.20880349473293,5,12,4,1,0,1,0,0
35,0,126.14957406512693,6,9,4,1,0,1,0,0
184,2,106.34062067614312,9,27,4,2,2,0,0,0
124,1,162.18829613997943,9,20,4,5,1,0,3,0
19,0,65.06895995250933,8,8,3,0,1,2,0,0
20,1,102.0,11,1,4,4,0,0,0,0
205,0,59.07,10,2,4,2,1,0,0,0
291,0,88.03599615351042,11,15,4,3,0,0,2,0
233,0,88.86385825492451,9,12,3,2,0,0,0,0
2,0,224.69121522539933,6,3,4,1,0,0,4,0
15,0,176.0203410440218,6,16,4,2,1,0,3,0
165,0,94.12187374949173,7,16,4,1,0,1,0,0
60,0,82.17634367130006,3,5,4,4,1,0,0,0
159,0,210.55811002661443,6,23,4,4,2,0,5,0
27,0,234.75060466458385,9,16,4,2,1,0,5,0
211,0,89.69577630947978,9,26,4,3,1,0,0,0
73,0,150.44864429586855,5,8,4,4,1,0,0,0
195,0,122.10215569373895,9,9,4,1,0,0,2,0
42,0,87.47131061216965,3,20,4,2,1,3,0,0
27,0,371.2106367475322,4,22,3,1,1,0,3,0
32,0,70.65799228924251,10,6,3,3,1,0,2,0
113,0,121.22298344920198,8,1,4,1,1,0,0,0
113,0,108.0,10,13,4,1,0,3,0,0
22,0,140.48530453642778,6,15,4,1,0,0,0,0
210,0,88.07337684727025,6,3,4,1,1,0,0,0
46,0,47.796218557301465,2,13,3,1,0,2,0,0
113,0,99.93865363191374,5,2,3,1,0,0,0,0
221,0,73.13199576332035,12,23,4,4,2,0,0,0
158,0,94.44790720156752,8,25,4,2,0,2,0,0
32,1,182.90346280337218,9,2,4,3,2,0,5,0
90,0,89.93654045283824,3,19,4,5,2,0,2,0
202,0,128.10060186351276,6,27,4,2,0,0,1,0
135,1,107.95333526184672,7,6,4,3,0,0,0,0
194,2,129.7842630737637,8,14,4,2,2,0,3,0
156,0,90.21626772158913,9,22,3,2,0,0,0,0
209,0,61.0917258979819,6,29,4,3,0,1,0,0
85,0,103.4441851686399,4,28,4,3,1,3,0,0
145,0,94.72985690808122,4,24,4,0,1,0,0,0
159,0,129.60045237092652,7,1,4,3,0,0,3,0
50,0,78.3,2,24,4,2,0,0,0,0
196,1,112.33348196226815,8,23,4,5,2,0,0,0
43,0,150.3,6,1,4,2,0,0,3,0
225,1,120.6968343546265,9,14,4,3,0,0,0,0
271,0,99.84107144855116,9,21,4,2,0,0,0,0
108,0,61.172433196097636,7,8,3,5,2,0,0,0
142,0,73.91176148168907,5,3,3,2,1,0,0,0
41,0,77.31527766156827,3,3,4,2,0,0,0,0
227,0,80.75,8,26,4,3,2,3,0,0
107,0,53.238603239227636,8,17,4,2,0,0,0,0
159,0,105.35419103386235,7,5,4,1,0,0,0,0
0,0,221.0,5,14,4,1,0,0,5,0
74,0,139.31257660241155,6,11,4,3,0,0,3,0
21,0,120.59261137676421,6,3,4,1,0,0,0,0
85,0,140.45837191870467,6,2,4,1,0,0,3,0
118,0,126.76611071020294,9,16,3,1,1,0,0,0
49,0,50.94587783753365,2,5,4,9,3,0,2,0
44,0,67.5,2,11,4,1,0,3,0,0
63,0,105.3,7,23,4,3,2,0,0,0
215,1,127.51911737221928,9,15,4,1,0,0,1,0
40,0,115.90992153354296,8,2,4,1,2,0,0,0
223,1,96.3,9,29,4,1,1,0,0,0
157,1,196.07836620352197,8,12,4,2,2,0,3,0
6,0,79.0,2,25,4,1,0,3,0,0
60,0,177.3,6,13,4,2,0,0,5,0
31,1,152.93572669389442,9,6,4,4,0,0,4,0
101,0,79.2,12,5,4,1,0,3,0,0
308,1,78.2907164400286,11,23,4,3,0,0,0,0
23,0,95.16347541877171,10,14,0,1,2,0,0,0
204,0,125.93284935190226,5,29,3,1,1,0,0,0
21,0,299.1387270325808,7,17,4,1,1,0,5,0
203,0,13.080075308749937,8,18,4,2,1,0,0,0
67,1,87.97035896510681,9,6,4,1,0,3,0,0
73,0,107.53897854751884,5,7,4,2,1,1,1,0
15,0,88.11465799236018,3,9,4,3,1,3,0,0
102,0,95.19226135491104,5,4,4,2,0,0,0,0
54,0,123.3,9,1,4,2,0,0,3,0
28,1,151.46951941599735,7,2,4,1,0,0,0,0
56,0,165.571817270828,4,18,4,3,1,0,5,0
204,0,102.2536863062307,6,4,3,2,0,0,0,0
44,0,152.2998832487054,7,3,4,1,0,0,0,0
34,0,219.5935743986417,8,18,4,2,2,0,3,0
6,0,79.0,2,5,4,1,1,3,0,0
165,1,142.6432600906632,7,17,4,1,0,0,2,0
201,1,121.01985424130314,9,8,4,3,0,0,0,0
175,0,112.41104514654582,8,31,4,3,0,0,0,0
67,0,135.0781293090081,9,18,4,3,0,0,0,0
160,0,129.782537280893,3,25,4,2,0,0,0,0
1,0,60.318680273473156,2,27,2,1,1,0,0,0
161,2,127.91651428257988,8,23,4,1,0,0,0,0
41,0,113.33264680257473,3,21,4,2,1,0,0,0
77,0,107.55334828483309,4,16,4,1,1,0,2,0
52,0,236.78404532569405,6,21,4,1,1,0,5,0
44,0,107.1,4,2,4,1,1,3,0,0
275,0,61.866930733694616,5,8,4,2,1,0,0,0
85,0,132.3,10,14,4,3,1,0,3,0
28,0,97.11524625052166,4,13,4,2,0,3,0,0
55,0,137.7,4,9,4,1,0,0,3,0
64,0,135.39661811672175,9,6,4,3,0,0,3,0
114,0,120.15794155174093,8,5,4,2,1,0,0,0
84,0,108.8691386422589,5,16,4,2,0,3,0,0
17,0,64.47651486960076,6,11,4,1,2,3,0,0
293,0,73.40364678358463,5,13,3,2,0,0,0,0
49,0,107.81349755475912,9,3,4,2,0,3,0,0
49,1,75.52012260544616,11,20,4,4,1,3,0,0
10,0,129.9539665334142,2,16,4,2,0,0,2,0
109,0,68.90744936365624,7,15,4,6,2,0,0,0
38,0,118.75639347101665,3,20,4,2,1,0,3,0
35,0,100.3175585000646,4,17,4,0,2,0,0,0
144,2,129.6,9,22,4,3,1,0,0,0
34,1,100.35057665732923,8,27,4,3,1,2,0,0
56,0,123.52392267459182,8,29,4,7,2,0,3,0
386,1,94.983612256098,10,23,3,0,2,1,0,0
191,0,130.51047123867068,7,3,3,2,1,0,0,0
51,0,67.5,2,24,4,2,0,3,0,0
8,0,156.0,6,12,4,2,0,0,3,0
286,0,89.56116997302911,10,15,4,0,0,0,0,0
29,0,130.62704636408807,8,12,4,2,0,3,0,0
185,0,115.1005700531605,4,22,3,2,1,0,0,0
76,0,135.0,10,20,4,1,0,0,0,0
45,0,140.28347314679908,8,7,4,2,2,0,2,0
109,0,94.5,7,25,4,1,1,1,0,0
121,0,106.25907339196418,7,28,4,1,0,0,1,0
94,0,125.57831606128082,10,26,4,1,0,0,3,0
39,0,70.66814578438536,2,11,4,2,2,3,0,0
53,0,110.54875727363894,4,7,4,5,2,1,1,0
102,0,97.70832564653044,7,25,3,3,1,0,0,0
85,0,141.30708880122367,4,26,4,2,0,0,3,0
116,0,60.732918924941174,2,28,3,1,2,0,0,0
203,0,115.6764647488499,9,26,4,2,0,2,0,0
28,0,132.05,8,10,4,2,0,3,0,0
234,0,90.90228757957465,8,12,3,2,1,0,0,0
47,0,73.19072918236958,2,7,4,1,1,0,0,0
35,0,89.01655780931375,6,20,4,1,0,2,0,0
384,0,90.0,10,21,4,0,1,1,0,0
96,0,183.82260600990054,8,22,4,3,1,0,5,0
254,0,98.75614631333578,9,12,4,2,0,0,0,0
124,0,77.09995570263067,8,7,4,2,1,0,0,0
122,0,123.01468030095118,7,13,4,1,0,0,0,0
159,0,120.66463532115088,5,27,4,2,0,0,1,0
160,1,144.62750347596872,8,30,4,1,0,0,0,0
216,0,92.65,10,4,4,3,0,3,0,0
181,0,85.5,8,25,4,1,0,3,0,0
20,0,110.0,7,26,1,1,0,1,1,0
20,0,139.34522806156008,9,27,4,2,1,0,0,0
184,0,69.11487900477397,11,24,4,3,0,2,0,0
162,0,110.68128973178594,8,8,3,2,0,0,0,0
143,1,151.2,10,4,4,4,0,0,3,0
5,0,157.51461184914422,7,17,4,1,0,1,1,0
151,0,85.70677038560655,6,27,4,0,1,3,0,0
54,0,125.70048776971973,4,20,4,1,2,0,1,0
50,0,158.4699329370882,9,17,4,1,1,0,3,0
65,0,136.9589900721242,8,7,4,2,0,0,3,0
190,1,100.00792448418251,7,27,4,3,1,0,3,0
3,0,140.10514055914726,6,25,4,1,0,0,0,0
84,0,215.14545744748474,5,25,4,3,0,0,5,0
47,0,67.32882114751838,2,16,4,2,1,3,0,0
142,0,130.38459622207318,7,9,4,3,0,0,0,0
92,0,79.50386684781205,4,5,4,3,0,3,0,0
23,0,91.0,2,20,4,0,0,0,0,0
56,1,135.79013578385306,8,27,4,1,1,0,3,0
25,0,289.0045748721796,8,22,4,2,1,0,6,0
27,0,80.65474582074032,9,7,3,0,1,0,0,0
196,0,85.5065080114479,7,20,4,2,0,0,0,0
35,0,125.1,4,24,4,2,0,3,0,0
190,0,104.63788480669459,9,28,4,1,2,0,0,0
175,1,167.56191963197386,8,2,4,2,0,0,2,0
161,1,129.7520141607399,6,28,4,2,1,0,3,0
152,1,114.5342315472001,7,20,4,4,2,0,3,0
68,0,108.95364984909743,9,26,4,1,2,0,0,0
165,0,128.329907846578,8,29,4,0,1,0,3,0
33,0,130.55960190951163,4,3,4,3,1,0,2,0
65,0,126.14269199746101,6,19,4,2,0,0,2,0
93,0,97.84330819870651,4,9,4,3,1,0,1,0
170,1,105.5019508796116,7,21,4,4,2,0,3,0
247,0,115.0,6,6,3,1,1,1,0,0
164,0,94.78967201828289,7,17,4,0,0,3,0,0
193,0,85.88416765680988,7,6,4,1,0,2,0,0
30,0,97.22646721849911,3,10,4,2,0,0,0,0
